/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_509.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_509.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_509.jpg,0,1,0,29.62111
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_579.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_579.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_579.jpg,0,1,0,30.16814
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_648.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_648.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_648.jpg,0,1,0,30.19022
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_731.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_731.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_731.jpg,0,1,0,30.19028
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_814.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_814.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_814.jpg,-0.1,1,0,30.18785
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_899.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_899.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_899.jpg,-0.3,1,0,30.16951
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_58_981.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_58_981.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_58_981.jpg,0,1,0,30.18827
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_066.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_066.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_066.jpg,0,1,0,30.19007
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_147.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_147.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_147.jpg,0,1,0,30.19061
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_215.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_215.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_215.jpg,0,1,0,30.19024
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_282.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_282.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_282.jpg,0,1,0,30.19031
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_350.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_350.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_350.jpg,-0.15,1,0,30.18477
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_432.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_432.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_432.jpg,0,1,0,30.18972
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_514.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_514.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_514.jpg,0,1,0,30.19026
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_596.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_596.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_596.jpg,0,1,0,30.19028
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_680.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_680.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_680.jpg,0,1,0,30.19033
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_764.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_764.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_764.jpg,-0.05,1,0,30.18974
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_848.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_848.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_848.jpg,-0.25,1,0,30.17494
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_930.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_930.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_930.jpg,-0.45,1,0,30.15159
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_11_59_998.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_11_59_998.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_11_59_998.jpg,0,1,0,30.18576
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_078.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_078.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_078.jpg,0,1,0,30.18899
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_148.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_148.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_148.jpg,0,1,0,30.18952
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_231.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_231.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_231.jpg,0,1,0,30.19024
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_313.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_313.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_313.jpg,0,1,0,30.19029
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_397.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_397.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_397.jpg,0,1,0,30.19039
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_464.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_464.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_464.jpg,0,1,0,30.19032
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_545.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_545.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_545.jpg,0,1,0,30.1903
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_613.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_613.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_613.jpg,-0.15,1,0,30.18425
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_680.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_680.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_680.jpg,-0.3,1,0,30.16925
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_748.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_748.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_748.jpg,0,1,0,30.18992
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_815.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_815.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_815.jpg,0,1,0,30.19014
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_895.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_895.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_895.jpg,0,1,0,30.19026
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_00_963.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_00_963.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_00_963.jpg,0,1,0,30.19032
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_046.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_046.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_046.jpg,0,1,0,30.19029
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_130.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_130.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_130.jpg,-0.15,1,0,30.18442
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_214.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_214.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_214.jpg,-0.35,1,0,30.16365
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_281.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_281.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_281.jpg,0,1,0,30.17937
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_361.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_361.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_361.jpg,0,1,0,30.18889
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_447.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_447.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_447.jpg,0,1,0,30.19013
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_531.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_531.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_531.jpg,0,1,0,30.19024
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_615.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_615.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_615.jpg,0,1,0,30.19028
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_698.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_698.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_698.jpg,-0.05,1,0,30.18978
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_778.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_778.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_778.jpg,-0.25,1,0,30.17507
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_864.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_864.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_864.jpg,0,1,0,30.1883
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_01_948.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_01_948.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_01_948.jpg,0,1,0,30.19
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_015.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_015.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_015.jpg,0,1,0,30.19021
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_097.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_097.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_097.jpg,0,1,0,30.19027
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_165.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_165.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_165.jpg,0,1,0,30.19028
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_247.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_247.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_247.jpg,0,1,0,30.19045
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_314.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_314.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_314.jpg,0,1,0,30.19029
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_396.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_396.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_396.jpg,-0.15,1,0,30.18429
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_464.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_464.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_464.jpg,-0.35,1,0,30.16358
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_548.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_548.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_548.jpg,0,1,0,30.18956
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_629.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_629.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_629.jpg,0,1,0,30.19011
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_712.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_712.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_712.jpg,0,1,0,30.19027
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_780.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_780.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_780.jpg,0,1,0,30.19027
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_861.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_861.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_861.jpg,0,1,0,30.1903
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_02_931.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_02_931.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_02_931.jpg,0,1,0,30.1903
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_015.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_015.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_015.jpg,0,1,0,30.19029
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_096.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_096.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_096.jpg,-0.1,1,0,30.18771
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_162.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_162.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_162.jpg,-0.25,1,0,30.17477
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_232.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_232.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_232.jpg,0,1,0,30.19016
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_313.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_313.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_313.jpg,0,1,0,30.19031
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_397.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_397.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_397.jpg,0,1,0,30.19029
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_465.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_465.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_465.jpg,0,1,0,30.1903
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_546.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_546.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_546.jpg,-0.2,1,0,30.17996
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_628.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_628.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_628.jpg,-0.4,1,0,30.15784
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_696.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_696.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_696.jpg,0,1,0,30.18758
/home/henry/Downloads/Autonomous Vehicles/IMG/center_2022_02_23_20_12_03_764.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/left_2022_02_23_20_12_03_764.jpg,/home/henry/Downloads/Autonomous Vehicles/IMG/right_2022_02_23_20_12_03_764.jpg,0,1,0,30.18935
